index,id,browser_id,visit_id,extension_session_uuid,event_ordinal,record_type,change_cause,expiry,is_http_only,is_host_only,is_session,host,is_secure,name,path,value,same_site,first_party_domain,store_id,time_stamp
1846,1847,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8854,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":0,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.029Z
1847,1848,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8855,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":0,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.034Z
1848,1849,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8856,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":0,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.047Z
1849,1850,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8857,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.051Z
1850,1851,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8858,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.057Z
1851,1852,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8859,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.065Z
1852,1853,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8860,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.072Z
1853,1854,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8861,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.077Z
1854,1855,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8862,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":2,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.082Z
1855,1856,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8863,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.086Z
1856,1857,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8871,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.492Z
1857,1858,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8872,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.495Z
1858,1859,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8873,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.503Z
1859,1860,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8874,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.506Z
1860,1861,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8875,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":0,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.511Z
1861,1862,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8876,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.514Z
1862,1863,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8877,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.522Z
1863,1864,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8878,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.526Z
1864,1865,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8879,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.535Z
1865,1866,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8880,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.538Z
1866,1867,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8881,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":3,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.545Z
1867,1868,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8882,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":4,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.548Z
1868,1869,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8884,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":4,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.772Z
1869,1870,72313027,2888957472589400,6b8a7e42-c633-420e-9d2c-fc4e638589c4,8885,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1vD3kcFodZsWGDM6TMpu965HomJ"",""softID"":""1vD3kaBZOUfOMSbJz0yak9h38MU"",""v"":{""ibx_test"":false},""fvt"":1626083113,""vid"":1626083113829854,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""p"",""r"":"""",""cvt"":1626083113,""sid"":4,""gcr"":29,""m"":0,""did"":""5304977820716766311"",""lvt"":1626083117,""campaigns"":{""979244"":{""vv"":1,""lvt"":1626083116},""1002276"":{""vv"":1,""lvt"":1626083116},""1104658"":{""vv"":0,""lvt"":1626083117},""1132759"":{""vv"":0,""lvt"":1626083117},""1377590"":{""vv"":0,""lvt"":1626083117},""1377592"":{""vv"":0,""lvt"":1626083117},""1386725"":{""vv"":0,""lvt"":1626083117}}}",no_restriction,,firefox-default,2021-07-12T09:45:20.784Z
