index,id,browser_id,visit_id,extension_session_uuid,event_ordinal,record_type,change_cause,expiry,is_http_only,is_host_only,is_session,host,is_secure,name,path,value,same_site,first_party_domain,store_id,time_stamp
1159,1160,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5381,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,,no_restriction,,firefox-default,2021-07-09T19:02:47.175Z
1160,1161,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5382,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,,no_restriction,,firefox-default,2021-07-09T19:02:47.180Z
1161,1162,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5383,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,,no_restriction,,firefox-default,2021-07-09T19:02:47.184Z
1162,1163,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5384,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,,no_restriction,,firefox-default,2021-07-09T19:02:47.188Z
1163,1164,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5385,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true}",no_restriction,,firefox-default,2021-07-09T19:02:47.194Z
1164,1165,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5386,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true}",no_restriction,,firefox-default,2021-07-09T19:02:47.199Z
1165,1166,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5387,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true}",no_restriction,,firefox-default,2021-07-09T19:02:47.206Z
1166,1167,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5388,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true}",no_restriction,,firefox-default,2021-07-09T19:02:47.210Z
1167,1168,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5389,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.216Z
1168,1169,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5390,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.222Z
1169,1170,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5391,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.228Z
1170,1171,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5392,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.233Z
1171,1172,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5393,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.240Z
1172,1173,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5394,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.244Z
1173,1174,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5395,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.254Z
1174,1175,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5396,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.266Z
1175,1176,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5397,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.271Z
1176,1177,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5398,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.305Z
1177,1178,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5399,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.310Z
1178,1179,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5400,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY""}",no_restriction,,firefox-default,2021-07-09T19:02:47.321Z
1179,1180,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5401,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:47.325Z
1180,1181,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5575,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.849Z
1181,1182,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5576,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.855Z
1182,1183,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5577,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.860Z
1183,1184,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5578,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.872Z
1184,1185,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5580,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.899Z
1185,1186,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5581,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:49.917Z
1186,1187,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5585,added-or-changed,explicit,2021-07-09T19:12:50.000Z,0,1,0,api.bounceexchange.com,0,dgzsdl08v4,/,409d34477170a3ccf9f1d3ce82d578df,no_restriction,,firefox-default,2021-07-09T19:02:50.298Z
1187,1188,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5586,added-or-changed,explicit,2021-07-09T19:32:50.000Z,0,0,0,.bounceexchange.com,1,bounceClientVisit1505c,/,%7B%22vid%22%3A1625857370214844%2C%22did%22%3A%228286294847655761696%22%7D,no_restriction,,firefox-default,2021-07-09T19:02:50.299Z
1188,1189,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5590,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false}}",no_restriction,,firefox-default,2021-07-09T19:02:50.548Z
1189,1190,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5591,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.552Z
1190,1191,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5593,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.565Z
1191,1192,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5594,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.568Z
1192,1193,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5595,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.583Z
1193,1194,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5596,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.586Z
1194,1195,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5597,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":-1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.590Z
1195,1196,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5599,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.610Z
1196,1197,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5600,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.738Z
1197,1198,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5601,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.754Z
1198,1199,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5602,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.780Z
1199,1200,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5604,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.802Z
1200,1201,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5605,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":0,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.819Z
1201,1202,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5606,added-or-changed,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.840Z
1202,1203,3927562032,5902464393628135,535bb971-19e4-49cc-b674-43fd42890745,5607,deleted,explicit,2030-12-31T00:00:00.000Z,0,0,0,.travelandleisure.com,0,bounceClientVisit1505,/,"{""dgFirstLoad"":true,""hardID"":""1v5gFxjL2SwbKydEhP7Vm5G1iEe"",""softID"":""1v5gFzzQoNyj9uxPgCSvIqV3WWY"",""v"":{""ibx_test"":false},""fvt"":1625857370,""vid"":1625857370214844,""ao"":0,""lp"":""https%3A%2F%2Fwww.travelandleisure.com%2F"",""as"":0,""vpv"":1,""d"":""d"",""r"":"""",""cvt"":1625857370,""sid"":1,""gcr"":9,""m"":0,""did"":""8286294847655761696"",""lvt"":1625857370,""campaigns"":{""936499"":{""vv"":0,""lvt"":1625857370},""979244"":{""vv"":0,""lvt"":1625857370},""1002276"":{""vv"":0,""lvt"":1625857370},""1104653"":{""vv"":0,""lvt"":1625857370},""1132759"":{""vv"":0,""lvt"":1625857370},""1331829"":{""vv"":0,""lvt"":1625857370},""1386723"":{""vv"":0,""lvt"":1625857370}}}",no_restriction,,firefox-default,2021-07-09T19:02:50.996Z
