index,id,incognito,browser_id,visit_id,extension_session_uuid,event_ordinal,window_id,tab_id,frame_id,url,method,response_status,response_status_text,is_cached,headers,request_id,location,time_stamp,content_hash
1218,1219,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,18148,1.0,2,2147483830,"https://sync.doubleverify.com/query.gif?ctx=818052&cmp=2249559&dvp_impid=d71e3e51e7724ff68e27fb7b76c83d42&cbust=1626240644733234&google_hm=2&google_gid=CAESEE4llplAXetU9PsEtXHZbZk&google_cver=1&google_ula=7327243,0",GET,200,HTTP/1.1 200 OK,0,"[[""Cache-Control"",""max-age=0""],[""Pragma"",""no-cache""],[""Content-Type"",""image/gif""],[""Content-Encoding"",""gzip""],[""Expires"",""7/13/2021 5:30:45 AM""],[""Vary"",""Accept-Encoding""],[""Date"",""Wed, 14 Jul 2021 05:30:45 GMT""],[""Content-Length"",""860""]]",1443,,2021-07-14T05:30:45.555Z,78fdf5abc0ba7951eb52c6d66c9d1a9f8766f4d1c60ca05173c26623de3f3416
1219,1220,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,18222,1.0,2,2147483830,"https://pagead2.googlesyndication.com/pcs/activeview?xai=AKAOjsuvdnSu0PTIrfJVzNTL_wg9I_WxZ9INq2cUiapk8cA_vw0uSAUBd41LopZ-wpU6FPmAKPWbUNXhQyk3VVJ3IYwuX0s1xhmOUgkAiIkjnTkVoqNE0oeE&sig=Cg0ArKJSzEgP9XXRl9O-EAE&id=lidar2&mcvt=1000&p=532,65,582,385&mtos=1000,1000,1000,1000,1000&tos=1000,0,0,0,0&v=20210712&bin=7&avms=nio&bs=450,582&mc=1&app=0&itpl=19&adk=2442725803&rs=4&met=mue&la=0&cr=0&osd=1&vs=4&eosm=0&rst=1626240643737&rpt=1553&isd=0&msd=0&r=v",GET,200,HTTP/2.0 200 OK,0,"[[""p3p"",""policyref=\""https://www.googleadservices.com/pagead/p3p.xml\"", CP=\""NOI DEV PSA PSD IVA IVD OTP OUR OTR IND OTC\""""],[""timing-allow-origin"",""*""],[""cross-origin-resource-policy"",""cross-origin""],[""access-control-allow-origin"",""*""],[""content-type"",""image/gif""],[""date"",""Wed, 14 Jul 2021 05:30:46 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""x-content-type-options"",""nosniff""],[""server"",""cafe""],[""content-length"",""42""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1446,,2021-07-14T05:30:46.917Z,ef1955ae757c8b966c83248350331bd3a30f658ced11f387f8ebf05ab3368629
1220,1221,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,18226,1.0,2,2147483830,https://tps705.doubleverify.com/bsevent.gif?impid=d71e3e51e7724ff68e27fb7b76c83d42&pltfrm=Linux%20armv7l&cbust=1626240646981173,GET,200,HTTP/1.1 200 OK,0,"[[""Cache-Control"",""max-age=0""],[""Pragma"",""no-cache""],[""Content-Type"",""image/gif""],[""Content-Encoding"",""gzip""],[""Expires"",""7/13/2021 5:30:47 AM""],[""Vary"",""Accept-Encoding""],[""Date"",""Wed, 14 Jul 2021 05:30:46 GMT""],[""Content-Length"",""860""]]",1447,,2021-07-14T05:30:47.192Z,78fdf5abc0ba7951eb52c6d66c9d1a9f8766f4d1c60ca05173c26623de3f3416
1221,1222,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,18470,1.0,2,0,https://ping.chartbeat.net/ping?h=travelandleisure.com&p=%2F&u=BptI9jD6H819BEflQr&d=travelandleisure.com&g=63768&g0=null&g1=null&n=1&f=00001&c=3.67&x=0&m=23119&y=24873&o=450&w=582&j=30&R=1&W=0&I=0&E=62&e=5&r=&b=6072&t=BPAPEWi2DfpCba2e7Dh1l4bCSk0OR&V=128&tz=300&sn=11&sv=D9LhGXDOBluICh9jHShUu7ItkxNx&sd=1&im=067b0fff&_,GET,200,HTTP/2.0 200 OK,0,"[[""date"",""Wed, 14 Jul 2021 05:30:51 GMT""],[""content-type"",""image/gif""],[""content-length"",""43""],[""cross-origin-resource-policy"",""cross-origin""],[""cache-control"",""no-cache, no-store, must-revalidate""],[""pragma"",""no-cache""],[""expires"",""0""],[""X-Firefox-Spdy"",""h2""]]",1448,,2021-07-14T05:30:51.423Z,cf4724b2f736ed1a0ae6bc28f1ead963d9cd2c1fd87b6ef32e7799fc1c5c8bda
1222,1223,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19337,1.0,2,0,https://ping.chartbeat.net/ping?h=travelandleisure.com&p=%2F&u=BptI9jD6H819BEflQr&d=travelandleisure.com&g=63768&g0=null&g1=null&n=1&f=00001&c=3.92&x=0&m=23119&y=24873&o=450&w=582&j=45&R=0&W=0&I=1&E=62&e=0&r=&b=6072&t=BPAPEWi2DfpCba2e7Dh1l4bCSk0OR&V=128&tz=300&sn=12&sv=D9LhGXDOBluICh9jHShUu7ItkxNx&sd=1&im=067b0fff&_,GET,200,HTTP/2.0 200 OK,0,"[[""date"",""Wed, 14 Jul 2021 05:31:06 GMT""],[""content-type"",""image/gif""],[""content-length"",""43""],[""cross-origin-resource-policy"",""cross-origin""],[""cache-control"",""no-cache, no-store, must-revalidate""],[""pragma"",""no-cache""],[""expires"",""0""],[""X-Firefox-Spdy"",""h2""]]",1449,,2021-07-14T05:31:06.472Z,cf4724b2f736ed1a0ae6bc28f1ead963d9cd2c1fd87b6ef32e7799fc1c5c8bda
1223,1224,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19468,1.0,2,0,https://c.amazon-adsystem.com/e/dtb/bid?src=3446&u=https%3A%2F%2Fwww.travelandleisure.com%2F&pid=C3NCjx1EMnDlr&cb=8&ws=450x582&v=7.66.00&t=750&slots=%5B%7B%22sd%22%3A%225%22%2C%22s%22%3A%5B%22320x50%22%5D%2C%22sn%22%3A%22lazy-mob-adhesive-banner-fixed-tier3%22%7D%5D&pj=%7B%22aps_privacy%22%3A%221YN%22%2C%22si_pagegroup%22%3A%22homepage%22%7D&cfgv=4&gdprl=%7B%22status%22%3A%22no-cmp%22%7D,GET,200,HTTP/2.0 200 OK,0,"[[""content-type"",""text/javascript;charset=UTF-8""],[""content-length"",""363""],[""server"",""Server""],[""date"",""Wed, 14 Jul 2021 05:31:08 GMT""],[""access-control-allow-origin"",""https://www.travelandleisure.com""],[""access-control-allow-credentials"",""true""],[""timing-allow-origin"",""*""],[""content-encoding"",""gzip""],[""vary"",""Accept-Encoding,User-Agent""],[""x-cache"",""Miss from cloudfront""],[""via"",""1.1 e3be99317e4109ce83aca4f45d81e951.cloudfront.net (CloudFront)""],[""x-amz-cf-pop"",""MSP50-C2""],[""x-amz-cf-id"",""CoFmM6SLbUe7eaOZ8BNcaD7e6QRQkC4KF9kxYixXpiDycprwVU42cg==""],[""X-Firefox-Spdy"",""h2""]]",1450,,2021-07-14T05:31:08.886Z,05005c618c706d21ab47708e07d1a080bc6ab34ba88f1851e2ac0be019d73f03
1224,1225,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19487,1.0,2,0,https://hbopenbid.pubmatic.com/translator?source=prebid-client,POST,200,HTTP/2.0 200 OK,0,"[[""access-control-allow-credentials"",""true""],[""access-control-allow-origin"",""https://www.travelandleisure.com""],[""cache-control"",""no-cache, no-store, must-revalidate""],[""content-encoding"",""gzip""],[""content-type"",""application/json""],[""x-openrtb-version"",""2.3""],[""date"",""Wed, 14 Jul 2021 05:31:08 GMT""],[""X-Firefox-Spdy"",""h2""]]",1454,,2021-07-14T05:31:09.256Z,479db17f81480c445fce9d9a2098c5e15dd2593c8008634c1cb6d50d55c6d58d
1225,1226,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19488,1.0,2,0,https://htlb.casalemedia.com/cygnus?s=447503&v=7.2&ac=j&sd=1&r=%7B%22id%22%3A%222103e480ad617af4%22%2C%22site%22%3A%7B%22page%22%3A%22https%3A%2F%2Fwww.travelandleisure.com%2F%22%7D%2C%22ext%22%3A%7B%22source%22%3A%22prebid%22%2C%22ixdiag%22%3A%7B%22mfu%22%3A0%2C%22bu%22%3A1%2C%22iu%22%3A0%2C%22nu%22%3A0%2C%22ou%22%3A0%2C%22allu%22%3A1%2C%22ren%22%3Afalse%2C%22version%22%3A%225.0.0%22%2C%22userIds%22%3A%5B%5D%2C%22msd%22%3A0%2C%22msi%22%3A0%7D%7D%2C%22user%22%3A%7B%22eids%22%3A%5B%7B%22source%22%3A%22merkleinc.com%22%2C%22uids%22%3A%5B%7B%22id%22%3A%226FDBB87A081D81B2D888B49DC9B2BCD5332946A3E57F6FC8FDC0710FC8B7B94A%22%2C%22ext%22%3A%7B%22enc%22%3A0%7D%7D%5D%7D%5D%7D%2C%22imp%22%3A%5B%7B%22id%22%3A%2221181864c77c91598%22%2C%22ext%22%3A%7B%22siteID%22%3A%22447503%22%2C%22sid%22%3A%22320x50%22%7D%2C%22banner%22%3A%7B%22w%22%3A320%2C%22h%22%3A50%2C%22topframe%22%3A1%7D%7D%5D%7D,GET,200,HTTP/2.0 200 OK,0,"[[""server"",""Apache""],[""access-control-allow-credentials"",""true""],[""access-control-allow-origin"",""https://www.travelandleisure.com""],[""content-encoding"",""gzip""],[""content-length"",""46""],[""content-type"",""application/json""],[""p3p"",""policyref=\""/w3c/p3p.xml\"", CP=\""NOI DSP COR DEVa TAIa OUR BUS UNI\""""],[""vary"",""Is-Traffic-Invalid,Accept-Encoding""],[""expires"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""cache-control"",""max-age=0, no-cache, no-store""],[""pragma"",""no-cache""],[""date"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""set-cookie"",""CMID=YO4lg6xPq2AG3uiOkL5ZbwAA;domain=casalemedia.com;path=/;expires=Thu, 14 Jul 2022 05:31:09 GMT""],[""x-ak-initial-geo"",""CC:[US], RC:[IA], CN:[NA], CIP:[173.27.3.190], XFF:[]""],[""x-cs-client-geo"",""22""],[""x-ak-client-geo"",""22""],[""X-Firefox-Spdy"",""h2""]]",1451,,2021-07-14T05:31:09.274Z,6f6f76b645362564aadcd26c8d40604cfba935b1dcc9e82d6d26fa482beb0c50
1226,1227,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19489,1.0,2,0,https://meredith-d.openx.net/w/1.0/arj?ju=https%3A%2F%2Fwww.travelandleisure.com%2F&ch=UTF-8&res=1366x768x24&ifr=false&tz=300&tws=450x582&be=1&bc=hb_pb_3.0.3&dddid=a7c207ef-75b4-4f85-aef2-1a857ffccde9&nocache=1626240668813&aus=320x50&divids=div-gpt-lazy-mob-adhesive-banner-fixed-1&aucs=&auid=543968508,GET,200,HTTP/2.0 200 OK,0,"[[""vary"",""Accept, Accept-Encoding""],[""set-cookie"",""i=24cbb282-03ff-4696-986b-20fdb754e853|1626219954; Version=1; Expires=Thu, 14-Jul-2022 05:31:09 GMT; Max-Age=31536000; Domain=.openx.net; Path=/""],[""server"",""OXGW/16.210.0""],[""pragma"",""no-cache""],[""p3p"",""CP=\""CUR ADM OUR NOR STA NID\""""],[""expires"",""Mon, 26 Jul 1997 05:00:00 GMT""],[""date"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""content-type"",""application/json""],[""content-length"",""3939""],[""content-encoding"",""gzip""],[""cache-control"",""private, max-age=0, no-cache""],[""access-control-allow-origin"",""https://www.travelandleisure.com""],[""access-control-allow-credentials"",""true""],[""via"",""1.1 google""],[""alt-svc"",""clear""],[""X-Firefox-Spdy"",""h2""]]",1452,,2021-07-14T05:31:09.347Z,fd66dc3679aa2b6ecf7829d32fcb6b708135cf3419e8059a7b3fd6d5357fc0f2
1227,1228,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19490,1.0,2,0,https://ib.adnxs.com/ut/v3/prebid,POST,200,HTTP/1.1 200 OK,0,"[[""Server"",""nginx/1.17.9""],[""Date"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""Content-Type"",""application/json; charset=utf-8""],[""Content-Length"",""19""],[""Connection"",""keep-alive""],[""Cache-Control"",""no-store, no-cache, private""],[""Pragma"",""no-cache""],[""Expires"",""Sat, 15 Nov 2008 16:00:00 GMT""],[""P3P"",""policyref=\""http://cdn.adnxs-simple.com/w3c/policy/p3p.xml\"", CP=\""NOI DSP COR ADM PSAo PSDo OURo SAMo UNRo OTRo BUS COM NAV DEM STA PRE\""""],[""X-XSS-Protection"",""0""],[""Access-Control-Allow-Credentials"",""true""],[""Access-Control-Allow-Origin"",""https://www.travelandleisure.com""],[""AN-X-Request-Uuid"",""baf79cc5-6126-4381-9ec6-2b91c3ca8ddc""],[""Set-Cookie"",""uuid2=1065975167683287849; SameSite=None; Path=/; Max-Age=7776000; Expires=Tue, 12-Oct-2021 05:31:09 GMT; Domain=.adnxs.com; Secure; HttpOnly""],[""X-Proxy-Origin"",""173.27.3.190; 173.27.3.190; 574.bm-nginx-loadbalancer.mgmt.nym2; adnxs.com""]]",1453,,2021-07-14T05:31:09.367Z,0c09c070833c786cb25be38bc30992b30bad578f817dbc9e34beacd8b8ea44c5
1228,1229,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19491,1.0,2,0,https://sofia.trustx.org/hb?pt=net&auids=22429&sizes=320x50&r=220e502a324e098&wrapperType=Prebid_js&wrapperVersion=5.0.0&u=https%3A%2F%2Fwww.travelandleisure.com%2F&wtimeout=750,GET,200,HTTP/1.1 200 OK,0,"[[""Server"",""nginx""],[""Date"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""Content-Type"",""application/json; charset=UTF-8""],[""Content-Length"",""2""],[""Connection"",""keep-alive""],[""Access-Control-Allow-Credentials"",""true""],[""Access-Control-Allow-Origin"",""https://www.travelandleisure.com""],[""Cache-Control"",""no-cache, no-store, must-revalidate""]]",1455,,2021-07-14T05:31:09.375Z,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a
1229,1230,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19492,1.0,2,0,https://fastlane.rubiconproject.com/a/api/fastlane.json?account_id=12738&site_id=365538&zone_id=1986272&size_id=43&rf=https%3A%2F%2Fwww.travelandleisure.com%2F&tk_flint=pbjs_lite_v5.0.0&x_source.tid=a7c207ef-75b4-4f85-aef2-1a857ffccde9&p_screen_res=1366x768&rp_secure=1&rp_maxbids=1&slots=1&rand=0.5843518898799152,GET,200,HTTP/1.1 200 OK,0,"[[""Server"",""nginx/1.16.0""],[""Date"",""Wed, 14 Jul 2021 05:31:09 GMT""],[""Content-Type"",""application/json""],[""Content-Length"",""241""],[""Connection"",""keep-alive""],[""Keep-Alive"",""timeout=5""],[""Cache-Control"",""no-cache, no-store, max-age=0, must-revalidate""],[""Expires"",""Wed, 17 Sep 1975 21:32:10 GMT""],[""Access-Control-Allow-Credentials"",""true""],[""Access-Control-Allow-Origin"",""https://www.travelandleisure.com""],[""Pragma"",""no-cache""],[""Vary"",""Accept-Encoding""],[""Set-Cookie"",""khaos=KR2QN1IO-5-1D2Y; Domain=.rubiconproject.com; Path=/; Expires=Thu, 14-Jul-2022 05:31:09 GMT; Max-Age=31536000; SameSite=None; Secure\nses43=; Domain=.rubiconproject.com; Path=/; Expires=Thu, 15-Jul-2021 12:59:59 GMT; Max-Age=113330; SameSite=None; Secure\nvis43=365538^5; Domain=.rubiconproject.com; Path=/; Expires=Thu, 15-Jul-2021 12:59:59 GMT; Max-Age=113330; SameSite=None; Secure\naudit=1|SS9dEXAveUQB/v9o2g3Yztnfdu2cWWjfkt7Dl5GfJbWoVnE7InkLxbv3/2wL+Ilb4Aw0hXFirtAznT7+Jag0X3rpzdod1j0wLRowF5Dm81LVNHCZNlZXddzpQ7vzkXQ/; Domain=.rubiconproject.com; Path=/; Expires=Thu, 14-Jul-2022 05:31:09 GMT; Max-Age=31536000; SameSite=None; Secure""],[""P3P"",""CP=\""NOI CURa ADMa DEVa TAIa OUR BUS IND UNI COM NAV INT\""""]]",1456,,2021-07-14T05:31:09.530Z,6aa0dac656d388ea143c6793b09027023f74b56f570128f42a79923e1cc445e9
1230,1231,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19545,1.0,2,0,https://adservice.google.com/adsid/integrator.js?domain=www.travelandleisure.com,GET,200,HTTP/2.0 200 OK,0,"[[""p3p"",""CP=\""This is not a P3P policy! See http://support.google.com/accounts/answer/151657 for more info.\""""],[""timing-allow-origin"",""*""],[""cross-origin-resource-policy"",""cross-origin""],[""cache-control"",""private, no-cache, no-store""],[""content-type"",""application/javascript; charset=UTF-8""],[""x-content-type-options"",""nosniff""],[""content-disposition"",""attachment; filename=\""f.txt\""""],[""content-encoding"",""gzip""],[""date"",""Wed, 14 Jul 2021 05:31:10 GMT""],[""server"",""cafe""],[""content-length"",""100""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1459,,2021-07-14T05:31:10.614Z,a4a1824defec1084ca81d496ee77891684c26196924bdc4fc21dd3482ce15e14
1231,1232,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19710,1.0,2,0,https://securepubads.g.doubleclick.net/gampad/ads?gdfp_req=1&pvsid=2443811770844514&correlator=891518417916762&output=ldjh&impl=fifs&eid=31061649%2C31060475%2C31061414%2C31061498&vrg=2021070801&ptt=17&sc=1&sfv=1-0-38&ecs=20210714&iu_parts=3865%2Ctl.mdp.mob%2Ctier3%2Chomepage&enc_prev_ius=0%2F1%2F2%2F3%2F3&prev_iu_szs=320x50%7C319x51&ris=28&rcs=3&ppid=dc826f39-6d89-4b07-b3be-126bfc0d07f5&prev_scp=slot%3Dlazy-mob-adhesive-banner-fixed-1%26refreshType%3Dtimed%26amznbid%3D1j8av40%26amznp%3Dvfrojk%26amzniid%3DIpkjkgqThEeA9_sxlb-XNe4AAAF6o39UjAEAAA12ARgcTEU%26amznsz%3D320x50%26hb_size%3D320x50%26hb_pb%3D0.75%26hb_adid%3D225e68849742d396%26hb_size_openx%3D320x50%26hb_pb_openx%3D0.15%26hb_adid_openx%3D224ec5643dd42f8d%26hb_size_pubmatic%3D320x50%26hb_pb_pubmatic%3D0.75%26hb_adid_pubmatic%3D225e68849742d396%26bz%3D085%26bzr%3D1%26refresh%3D4&eri=1&cust_params=channel%3Dhomepage%26ctype%3Dhomepage%26tags%3D%26id%3D2182076%26type%3Dhomepage%26abTest%3Dmdextest%26pv%3D1%26path%3D%26otabc%3D0%26otgeo%3D2%26muid%3Ddc826f39-6d89-4b07-b3be-126bfc0d07f5%26mrid%3Da0eff669-9b4a-46f6-b143-0b56af29269b%26concepts%3D%26taxons%3D%26otgrp%3D4%253A1%26amznbid%3D0%26amznp%3D0&cookie=ID%3Db768b762b36de681%3AT%3D1626240431%3AS%3DALNI_MZZS4yKSA0zqfdSEapi0GqLNf0wdg&bc=31&abxe=1&lmt=1626240670&dt=1626240670566&dlt=1626240416555&idt=3400&frm=20&biw=450&bih=582&oid=3&adxs=65&adys=532&adks=2442725803&ucis=m&ifi=22&u_tz=-300&u_his=2&u_java=false&u_h=768&u_w=1366&u_ah=768&u_aw=1366&u_cd=24&u_sd=1&flash=0&url=https%3A%2F%2Fwww.travelandleisure.com%2F&vis=1&scr_x=0&scr_y=0&psz=450x-1&msz=450x-1&psts=AGkb-H87Y6iftpK8aH-iQf01p7QfrtJBuPFqfuizUFeGYT5Xg0u4IAyiT3soffxEbVwwmw070lX1Xn-T-qvBkLD-b7uV6JVKz-GAYIK0AbBPkBE%2CAGkb-H9awlplzm3R5rYar7qljqzk&ga_vid=386482598.1626240430&ga_sid=1626240430&ga_hid=659997058&ga_fc=false&fws=516&ohw=450&btvi=0,GET,200,HTTP/2.0 200 OK,0,"[[""p3p"",""policyref=\""https://googleads.g.doubleclick.net/pagead/gcn_p3p_.xml\"", CP=\""CURa ADMa DEVa TAIo PSAo PSDo OUR IND UNI PUR INT DEM STA PRE COM NAV OTC NOI DSP COR\""""],[""timing-allow-origin"",""*""],[""cross-origin-resource-policy"",""cross-origin""],[""access-control-allow-credentials"",""true""],[""access-control-allow-origin"",""https://www.travelandleisure.com""],[""google-lineitem-id"",""5594404047""],[""google-creative-id"",""138345351068""],[""google-mediationgroup-id"",""-2""],[""google-mediationtag-id"",""-2""],[""date"",""Wed, 14 Jul 2021 05:31:11 GMT""],[""pragma"",""no-cache""],[""expires"",""Fri, 01 Jan 1990 00:00:00 GMT""],[""cache-control"",""no-cache, must-revalidate""],[""content-type"",""text/plain; charset=UTF-8""],[""x-content-type-options"",""nosniff""],[""content-encoding"",""br""],[""server"",""cafe""],[""content-length"",""4924""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1460,,2021-07-14T05:31:11.377Z,e312f43a20354862f968bda0a58b16359d848f2641967899081b6a9476fffcc0
1232,1233,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19714,1.0,2,2147483833,https://cdn.doubleverify.com/dvbs_src.js?ctx=21316434&cmp=25529980&plc=299108109&sid=6144971&dvregion=2&unit=320x50,GET,200,HTTP/1.1 200 OK,1,"[[""Cache-Control"",""max-age=86400""],[""Content-Type"",""application/javascript""],[""Content-Encoding"",""gzip""],[""Last-Modified"",""Tue, 06 Jul 2021 09:29:38 GMT""],[""Accept-Ranges"",""bytes""],[""ETag"",""\""49b02714972d71:0\""""],[""Vary"",""Accept-Encoding""],[""Server"",""Microsoft-IIS/10.0""],[""Timing-Allow-Origin"",""*""],[""Content-Length"",""1338""],[""Date"",""Wed, 14 Jul 2021 05:28:53 GMT""]]",1462,,2021-07-14T05:31:11.847Z,5f304cc9d41b83589d171f12c353079537b1436cc5f4834479b249a401e81224
1233,1234,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19718,1.0,2,2147483833,https://www.googletagservices.com/activeview/js/current/rx_lidar.js?cache=r20110914,GET,200,HTTP/2.0 200 OK,1,"[[""accept-ranges"",""bytes""],[""vary"",""Accept-Encoding""],[""content-encoding"",""gzip""],[""content-type"",""text/javascript""],[""content-security-policy-report-only"",""require-trusted-types-for 'script'; report-uri https://csp.withgoogle.com/csp/active-view-scs-read-write-acl""],[""content-length"",""38026""],[""date"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""expires"",""Wed, 14 Jul 2021 05:27:18 GMT""],[""cache-control"",""private, max-age=3000""],[""etag"",""\""1626118476922807\""""],[""x-content-type-options"",""nosniff""],[""server"",""sffe""],[""x-xss-protection"",""0""],[""alt-svc"",""h3=\"":443\""; ma=2592000,h3-29=\"":443\""; ma=2592000,h3-T051=\"":443\""; ma=2592000,h3-Q050=\"":443\""; ma=2592000,h3-Q046=\"":443\""; ma=2592000,h3-Q043=\"":443\""; ma=2592000,quic=\"":443\""; ma=2592000; v=\""46,43\""""],[""X-Firefox-Spdy"",""h2""]]",1464,,2021-07-14T05:31:12.184Z,2cc4a748e9ed9c3c1cb39d6cee1add9332570f553af47189cce7790d37878c8e
1234,1235,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19727,1.0,2,2147483833,https://cdn.doubleverify.com/dvbs_src_internal94.js,GET,200,HTTP/1.1 200 OK,1,"[[""Cache-Control"",""max-age=946080000""],[""Content-Type"",""application/javascript""],[""Content-Encoding"",""gzip""],[""Last-Modified"",""Tue, 06 Jul 2021 09:29:53 GMT""],[""Accept-Ranges"",""bytes""],[""ETag"",""\""80bea8794972d71:0\""""],[""Vary"",""Accept-Encoding""],[""Server"",""Microsoft-IIS/10.0""],[""Content-Length"",""19085""],[""Date"",""Wed, 14 Jul 2021 05:27:20 GMT""]]",1465,,2021-07-14T05:31:12.591Z,3a222e7d9b6bbbeca57b854c8e9341c1cddff7adc5ee003650a1fc510a4304a8
1235,1236,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19745,1.0,2,2147483835,https://cdn.doubleverify.com/dv-match6.js,GET,200,HTTP/1.1 200 OK,1,"[[""Content-Type"",""application/javascript""],[""Content-Encoding"",""gzip""],[""Last-Modified"",""Sun, 11 Mar 2018 04:45:12 GMT""],[""Accept-Ranges"",""bytes""],[""ETag"",""\""03c84bdf3b8d31:0\""""],[""Vary"",""Accept-Encoding""],[""Server"",""Microsoft-IIS/10.0""],[""Content-Length"",""1935""],[""Cache-Control"",""max-age=33564""],[""Date"",""Wed, 14 Jul 2021 05:27:23 GMT""]]",1468,,2021-07-14T05:31:12.971Z,d03755898b05a3d69377bf7da16ccb307e789a0f569b4dbbcb7b29bdecf967c5
1236,1237,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19753,1.0,2,2147483833,https://lciapi.ninthdecimal.com/v1/lci/sync/adv-tpad/c-20395/?didt=tacid&did=e5db0c46-60f1-4d0a-8874-3d1e62d30f0d,GET,200,HTTP/1.1 200 OK,0,"[[""Server"",""openresty/1.15.8.2""],[""Date"",""Wed, 14 Jul 2021 05:31:12 GMT""],[""Content-Type"",""image/gif""],[""Content-Length"",""42""],[""Connection"",""keep-alive""],[""Expires"",""Wed, 14 Jul 2021 05:31:11 GMT""],[""Cache-Control"",""no-cache, private""],[""P3P"",""CP=\""This is not a P3P policy! See http://www.ninthdecimal.com/privacy-policy-terms-of-service for more info.\""""]]",1463,,2021-07-14T05:31:13.058Z,ef1955ae757c8b966c83248350331bd3a30f658ced11f387f8ebf05ab3368629
1237,1238,0,718011058,185298173954849,4cd3ee81-0a00-49bf-9a96-90f307a91abb,19754,1.0,2,2147483834,https://cdn3.doubleverify.com/bst2tv3.html,GET,200,HTTP/1.1 200 OK,0,"[[""Content-Type"",""text/html""],[""Content-Encoding"",""gzip""],[""Last-Modified"",""Tue, 02 Sep 2014 17:01:36 GMT""],[""Accept-Ranges"",""bytes""],[""ETag"",""\""01818ecfc6cf1:0\""""],[""Vary"",""Accept-Encoding""],[""Server"",""Microsoft-IIS/10.0""],[""Content-Length"",""806""],[""Cache-Control"",""max-age=32365""],[""Date"",""Wed, 14 Jul 2021 05:27:23 GMT""]]",1466,,2021-07-14T05:31:13.073Z,86be5d6a3d661fd3d5d72f254a347dec5c66cad569117f51dad297acba02f558
